TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Fall 2024,UMNTC,UMNTC,COMM,1101,1,LEC,Public Speaking,A,25,12,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,1,LEC,Public Speaking,A-,25,7,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,1,LEC,Public Speaking,B,25,1,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,1,LEC,Public Speaking,B+,25,3,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,1,LEC,Public Speaking,W,25,2,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,A,25,7,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,A-,25,5,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,B,25,2,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,B+,25,7,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,C+,25,1,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,D,25,1,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,2,LEC,Public Speaking,F,25,2,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,A,25,11,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,A-,25,5,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,B,25,2,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,B+,25,4,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,C,25,1,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,F,25,1,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,3,LEC,Public Speaking,W,25,1,PI,"Baxter-Kauf,Mike",Senior Lecturer,AP,baxt0029
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,A,26,4,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,A-,26,2,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,B,26,6,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,B+,26,3,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,B-,26,2,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,C,26,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,C+,26,2,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,C-,26,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,D,26,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,F,26,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,S,26,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,4,LEC,Public Speaking,W,26,2,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101,5,LEC,Public Speaking,A,25,11,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,5,LEC,Public Speaking,A-,25,6,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,5,LEC,Public Speaking,B,25,4,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,5,LEC,Public Speaking,B+,25,1,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,5,LEC,Public Speaking,B-,25,1,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,5,LEC,Public Speaking,W,25,2,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,6,LEC,Public Speaking,A,25,17,PI,"Kennedy,Clare Frances",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,6,LEC,Public Speaking,A-,25,4,PI,"Kennedy,Clare Frances",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,6,LEC,Public Speaking,B,25,2,PI,"Kennedy,Clare Frances",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,6,LEC,Public Speaking,B+,25,1,PI,"Kennedy,Clare Frances",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,6,LEC,Public Speaking,S,25,1,PI,"Kennedy,Clare Frances",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,A,25,9,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,A-,25,6,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,B,25,3,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,B+,25,2,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,B-,25,2,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,C,25,1,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,F,25,1,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,7,LEC,Public Speaking,W,25,1,PI,"Bowar,Kyra Catherine",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,A,25,4,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,A-,25,7,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,B,25,3,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,B+,25,5,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,B-,25,2,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,C,25,1,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,F,25,2,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,8,LEC,Public Speaking,W,25,1,PI,"VanCleave,Jeffrey Thomas",Senior Lecturer,AP,jvanclea
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,A,25,6,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,A-,25,3,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,B,25,6,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,B+,25,3,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,C,25,3,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,C+,25,1,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,F,25,2,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,9,LEC,Public Speaking,W,25,1,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,A,24,10,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,A-,24,1,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,B,24,5,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,B+,24,1,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,B-,24,5,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,C+,24,1,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,10,LEC,Public Speaking,W,24,1,PI,"Abbott,James Stewart",Lecturer,AP,abbottj
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,A,25,13,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,A-,25,4,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,B,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,B+,25,3,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,C-,25,2,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,D,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,11,LEC,Public Speaking,W,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,A,25,7,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,A-,25,8,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,B,25,1,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,B+,25,3,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,D,25,1,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,D+,25,1,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,S,25,1,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,12,LEC,Public Speaking,W,25,3,PI,"Wilson,Alisha Brene",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,13,LEC,Public Speaking,A,24,10,PI,"Hathaway,Em",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,13,LEC,Public Speaking,A-,24,7,PI,"Hathaway,Em",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,13,LEC,Public Speaking,B,24,1,PI,"Hathaway,Em",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,13,LEC,Public Speaking,B+,24,1,PI,"Hathaway,Em",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,13,LEC,Public Speaking,F,24,1,PI,"Hathaway,Em",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,13,LEC,Public Speaking,W,24,4,PI,"Hathaway,Em",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,A,25,9,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,A-,25,7,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,B,25,1,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,B+,25,3,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,B-,25,1,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,C,25,2,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,S,25,1,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,14,LEC,Public Speaking,W,25,1,PI,"Anderson,Wendy K. Z.",Lecturer,AP,wzeitz
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,A,25,13,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,A-,25,2,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,B,25,3,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,B+,25,3,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,B-,25,1,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,C,25,1,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,15,LEC,Public Speaking,W,25,2,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,A,25,12,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,A-,25,3,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,B+,25,4,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,C,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,C+,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,F,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,S,25,1,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,16,LEC,Public Speaking,W,25,2,PI,"Zimmerman,Heidi M",Lecturer,AP,zimme313
Fall 2024,UMNTC,UMNTC,COMM,1101,17,LEC,Public Speaking,A,25,18,PI,"Morin,Mindy Dawn",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,17,LEC,Public Speaking,A-,25,5,PI,"Morin,Mindy Dawn",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,17,LEC,Public Speaking,B+,25,1,PI,"Morin,Mindy Dawn",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,17,LEC,Public Speaking,F,25,1,PI,"Morin,Mindy Dawn",,,
Fall 2024,UMNTC,UMNTC,COMM,1101,18,LEC,Public Speaking,A,25,14,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,18,LEC,Public Speaking,A-,25,4,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,18,LEC,Public Speaking,B,25,4,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,18,LEC,Public Speaking,B+,25,2,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,18,LEC,Public Speaking,C+,25,1,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,19,LEC,Public Speaking,A,25,17,PI,"Fitzsimmons,Kristin",Lecturer,AP,fitz0332
Fall 2024,UMNTC,UMNTC,COMM,1101,19,LEC,Public Speaking,A-,25,5,PI,"Fitzsimmons,Kristin",Lecturer,AP,fitz0332
Fall 2024,UMNTC,UMNTC,COMM,1101,19,LEC,Public Speaking,B,25,1,PI,"Fitzsimmons,Kristin",Lecturer,AP,fitz0332
Fall 2024,UMNTC,UMNTC,COMM,1101,19,LEC,Public Speaking,B-,25,2,PI,"Fitzsimmons,Kristin",Lecturer,AP,fitz0332
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,A,24,9,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,A-,24,2,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,B,24,2,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,B+,24,2,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,B-,24,1,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,C,24,2,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,C+,24,2,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,C-,24,1,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,F,24,1,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,20,LEC,Public Speaking,W,24,2,PI,"Reed,James",Lecturer,AP,reedj
Fall 2024,UMNTC,UMNTC,COMM,1101,21,LEC,Public Speaking,A,25,14,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,21,LEC,Public Speaking,A-,25,3,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,21,LEC,Public Speaking,B,25,4,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,21,LEC,Public Speaking,B+,25,2,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,21,LEC,Public Speaking,B-,25,1,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,21,LEC,Public Speaking,C+,25,1,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,22,LEC,Public Speaking,A,23,15,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,22,LEC,Public Speaking,A-,23,2,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,22,LEC,Public Speaking,B,23,1,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,22,LEC,Public Speaking,B+,23,2,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,22,LEC,Public Speaking,B-,23,2,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,22,LEC,Public Speaking,F,23,1,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,A,23,3,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,A-,23,4,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,B,23,4,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,B+,23,3,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,B-,23,2,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,C,23,5,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,C-,23,1,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,23,LEC,Public Speaking,W,23,1,PI,"Galarneault,Stephanie M",Lecturer,AP,galar006
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,A,24,12,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,A-,24,2,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,B,24,3,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,B+,24,3,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,B-,24,2,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,C,24,1,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,24,LEC,Public Speaking,D,24,1,PI,"Joyer,Amy",Lecturer,AP,joyer
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,A,23,4,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,A-,23,6,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,B,23,4,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,B+,23,1,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,B-,23,2,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,C,23,1,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,C+,23,2,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,C-,23,1,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,25,LEC,Public Speaking,W,23,2,PI,"Byrnes,Carly",Lecturer,AP,dani0376
Fall 2024,UMNTC,UMNTC,COMM,1101,26,LEC,Public Speaking,A,25,14,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,26,LEC,Public Speaking,A-,25,2,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,26,LEC,Public Speaking,B,25,4,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,26,LEC,Public Speaking,B+,25,1,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101,26,LEC,Public Speaking,B-,25,4,PI,"Elias,Liora P.",Lecturer,AP,elia0039
Fall 2024,UMNTC,UMNTC,COMM,1101H,1,LEC,Hon: Public Speaking,A,20,15,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101H,1,LEC,Hon: Public Speaking,A-,20,3,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101H,1,LEC,Hon: Public Speaking,D,20,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
Fall 2024,UMNTC,UMNTC,COMM,1101H,1,LEC,Hon: Public Speaking,F,20,1,PI,"Odash,Diane L",Senior Teaching Specialist,AP,odas0002
