TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,A,26,7,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,A-,26,3,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,B,26,3,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,B+,26,5,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,B-,26,2,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,F,26,2,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3211W,1,LEC,Race & Racism in the U.S.,W,26,4,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",A,20,12,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",A-,20,1,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",B+,20,1,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",B-,20,2,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",C,20,1,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",C+,20,2,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3251W,1,LEC,"Race, Class, and Gender",F,20,1,PI,"Logan,Enid",Associate Professor,FA,elogan
1233,Spr 2023,UMNTC,UMNTC,AAS,3409W,1,DIS,Asian American Women Culture,A,13,5,PI,"Desai,Jigna",Professor,FA,desai003
1233,Spr 2023,UMNTC,UMNTC,AAS,3409W,1,DIS,Asian American Women Culture,A-,13,3,PI,"Desai,Jigna",Professor,FA,desai003
1233,Spr 2023,UMNTC,UMNTC,AAS,3409W,1,DIS,Asian American Women Culture,B+,13,2,PI,"Desai,Jigna",Professor,FA,desai003
1233,Spr 2023,UMNTC,UMNTC,AAS,3409W,1,DIS,Asian American Women Culture,C-,13,1,PI,"Desai,Jigna",Professor,FA,desai003
1233,Spr 2023,UMNTC,UMNTC,AAS,3409W,1,DIS,Asian American Women Culture,F,13,1,PI,"Desai,Jigna",Professor,FA,desai003
1233,Spr 2023,UMNTC,UMNTC,AAS,3409W,1,DIS,Asian American Women Culture,W,13,1,PI,"Desai,Jigna",Professor,FA,desai003
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,A,38,23,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,A-,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,B,38,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,B+,38,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,B-,38,2,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,C,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,C+,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,F,38,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,301,LEC,Career Search for Profl Envt,S,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,A,35,26,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,A-,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,B,35,2,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,B-,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,C,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,C-,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,F,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,302,LEC,Career Search for Profl Envt,S,35,2,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,A,35,18,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,A-,35,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,B,35,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,B+,35,4,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,B-,35,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,C,35,2,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,C-,35,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,D+,35,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,S,35,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,303,LEC,Career Search for Profl Envt,W,35,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,A,35,25,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,B,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,B+,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,C,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,C-,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,F,35,1,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,304,LEC,Career Search for Profl Envt,S,35,5,PI,"Maples,Alyssa",Lecturer,AP,mapl0009
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,A,38,16,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,A-,38,2,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,B,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,B+,38,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,B-,38,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,C,38,2,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,C+,38,3,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,C-,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,F,38,2,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,S,38,4,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,305,LEC,Career Search for Profl Envt,W,38,1,PI,"Klempka,Carol",Teaching Specialist,AP,cklempka
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,A,39,24,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,A-,39,3,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,B,39,2,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,B+,39,1,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,B-,39,2,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,C,39,1,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,D+,39,2,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,F,39,3,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3051,306,LEC,Career Search for Profl Envt,S,39,1,PI,"Marin,Caroline Rose",Teaching Specialist,AP,crmarin
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,A,33,24,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,A-,33,3,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,B,33,2,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,C+,33,1,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,C-,33,1,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,F,33,1,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,301,LEC,Careers in Remote Gig Economy,W,33,1,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,302,LEC,Careers in Remote Gig Economy,A,31,18,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,302,LEC,Careers in Remote Gig Economy,A-,31,4,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,302,LEC,Careers in Remote Gig Economy,B,31,3,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,302,LEC,Careers in Remote Gig Economy,B+,31,3,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,302,LEC,Careers in Remote Gig Economy,C,31,1,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3052,302,LEC,Careers in Remote Gig Economy,F,31,2,PI,"Giordana,Uriah John",Teaching Specialist,AP,ugiordan
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,A,31,12,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,A-,31,4,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,B,31,4,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,B+,31,1,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,C,31,2,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,C+,31,3,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,C-,31,1,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,F,31,2,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,301,LEC,Digital Design-Small Business,W,31,2,PI,"Husom,David Harold",Teaching Specialist,AP,husom001
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,A,30,14,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,A-,30,3,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,B,30,3,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,B+,30,2,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,B-,30,3,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,C,30,1,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,F,30,1,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3201,302,LEC,Digital Design-Small Business,W,30,3,PI,"Neidt,Jeff",Teaching Specialist,AP,neidt004
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,A,34,21,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,A-,34,5,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,B,34,1,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,B+,34,2,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,B-,34,1,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,F,34,1,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,301,LEC,Intro to Quality Management,W,34,3,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,A,32,7,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,A-,32,11,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,B,32,4,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,B+,32,4,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,C,32,1,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,C+,32,2,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3301,302,LEC,Intro to Quality Management,W,32,3,PI,"Schaffhausen,Karen Marie",Teaching Specialist,AP,lutt0002
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,301,LEC,Special Topics,A,11,8,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,301,LEC,Special Topics,B-,11,1,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,301,LEC,Special Topics,D+,11,1,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,301,LEC,Special Topics,F,11,1,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,A,35,22,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,A-,35,2,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,B+,35,2,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,C,35,2,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,C-,35,1,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,F,35,3,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,3950,302,LEC,Special Topics,W,35,3,PI,"Rinkoff,Carol",Teaching Specialist,AP,crinkoff
1233,Spr 2023,UMNTC,UMNTC,ABUS,4013W,301,LEC,"Law, Ethics, &  Risk for Mgrs",A,23,20,PI,"Bethel,Charles Eugene",Teaching Specialist,AP,bethe036
1233,Spr 2023,UMNTC,UMNTC,ABUS,4013W,301,LEC,"Law, Ethics, &  Risk for Mgrs",A-,23,1,PI,"Bethel,Charles Eugene",Teaching Specialist,AP,bethe036
1233,Spr 2023,UMNTC,UMNTC,ABUS,4013W,301,LEC,"Law, Ethics, &  Risk for Mgrs",B+,23,1,PI,"Bethel,Charles Eugene",Teaching Specialist,AP,bethe036
1233,Spr 2023,UMNTC,UMNTC,ABUS,4013W,301,LEC,"Law, Ethics, &  Risk for Mgrs",W,23,1,PI,"Bethel,Charles Eugene",Teaching Specialist,AP,bethe036
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,A,33,16,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,A-,33,5,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,B,33,5,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,B+,33,3,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,B-,33,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,C+,33,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,C-,33,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,301,LEC,Management in Organizations,F,33,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,A,30,14,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,A-,30,5,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,B,30,3,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,B+,30,2,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,B-,30,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,C+,30,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,C-,30,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,F,30,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,302,LEC,Management in Organizations,W,30,2,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,A,33,10,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,A-,33,2,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,B,33,6,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,B+,33,6,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,B-,33,3,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,C,33,4,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,C+,33,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4022W,303,LEC,Management in Organizations,W,33,1,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4023W,301,LEC,Communicating for Results,A,30,16,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4023W,301,LEC,Communicating for Results,A-,30,3,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4023W,301,LEC,Communicating for Results,B,30,2,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4023W,301,LEC,Communicating for Results,B+,30,2,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
1233,Spr 2023,UMNTC,UMNTC,ABUS,4023W,301,LEC,Communicating for Results,B-,30,4,PI,"Goodell,Bradley D",Teaching Specialist,AP,bgoodell
