CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,B+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,B-,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,C,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,C+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,C-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,F,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,005,Intro Algs & Data Str.,W,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,A,5,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,A-,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,B,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,B+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,B-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,C,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,C+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,C-,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,D,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,006,Intro Algs & Data Str.,F,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,A,11,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,A-,6,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,B,6,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,B+,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,B-,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,C+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,C-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,F,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,007,Intro Algs & Data Str.,W,6,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,A,12,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,A-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,B,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,B+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,B-,5,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,C-,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,F,5,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,011,Intro Algs & Data Str.,W,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,A,5,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,A-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,B+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,C+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,C-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,D,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,F,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,013,Intro Algs & Data Str.,W,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,A,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,A-,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,B,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,B+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,B-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,C,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,C-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,D,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,014,Intro Algs & Data Str.,F,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,A,12,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,A-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,B,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,C+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,C-,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,D,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,D+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,F,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,021,Intro Algs & Data Str.,W,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,A,6,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,A-,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,B,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,B+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,B-,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,C+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,C-,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,D,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,D+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,F,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,022,Intro Algs & Data Str.,W,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,A,9,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,A-,5,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,B,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,B-,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,C,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,C+,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,C-,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,F,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,023,Intro Algs & Data Str.,W,4,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,A,9,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,A-,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,B,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,B+,2,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,B-,5,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,C+,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,D,3,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,F,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933,024,Intro Algs & Data Str.,W,1,Chris Dovolis,dovol002,1243,CSCI 1933
UMNTC,CSCI,1933H,002,HonorsIntro Algorithm Data Str,A,19,Chris Dovolis,dovol002,1243,CSCI 1933H
UMNTC,CSCI,1933H,002,HonorsIntro Algorithm Data Str,B,2,Chris Dovolis,dovol002,1243,CSCI 1933H
UMNTC,CSCI,1933H,002,HonorsIntro Algorithm Data Str,B+,1,Chris Dovolis,dovol002,1243,CSCI 1933H
UMNTC,CSCI,1933H,002,HonorsIntro Algorithm Data Str,W,2,Chris Dovolis,dovol002,1243,CSCI 1933H
UMNTC,CSCI,1935,001,Exploring Alg & Data Str,S,39,Shana Watters,watt0087,1243,CSCI 1935
UMNTC,CSCI,1935,001,Exploring Alg & Data Str,W,3,Shana Watters,watt0087,1243,CSCI 1935
UMNTC,CSCI,2011,002,Disc. Structures,A,9,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,A-,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,B,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,B+,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,B-,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,C,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,C+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,D,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,D+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,F,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,002,Disc. Structures,W,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,A,19,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,A-,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,B,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,B+,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,B-,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,C,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,C+,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,C-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,D+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,F,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,003,Disc. Structures,N,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,A,18,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,A-,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,B,5,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,B+,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,B-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,C,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,C+,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,C-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,004,Disc. Structures,W,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,A,10,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,A-,8,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,B,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,B+,5,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,B-,6,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,C,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,C+,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,C-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,D,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,D+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,F,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,005,Disc. Structures,W,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,A,18,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,A-,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,B,6,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,B+,7,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,B-,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,C+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,F,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,006,Disc. Structures,W,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,A,3,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,A-,5,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,B,6,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,B+,4,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,B-,5,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,C,2,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,C+,2,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,C-,2,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,D,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,D+,2,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,F,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,011,Disc. Structures,W,4,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,A,8,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,A-,6,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,B,3,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,B+,9,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,B-,3,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,C,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,C+,4,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,C-,2,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,F,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,012,Disc. Structures,W,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,A,7,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,A-,3,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,B,3,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,B+,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,B-,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,C+,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,C-,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,D,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,D+,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,N,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,013,Disc. Structures,W,4,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,A,3,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,A-,5,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,B,5,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,B+,5,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,B-,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,C,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,C+,2,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,F,1,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,014,Disc. Structures,W,4,Phillip Barry,barry,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,A,13,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,A-,5,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,B,5,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,B+,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,C,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,C+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,C-,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,D,5,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,F,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,021,Disc. Structures,W,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,A,5,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,A-,8,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,B,7,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,B+,6,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,B-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,C,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,C+,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,C-,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,D,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,022,Disc. Structures,W,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,A,12,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,A-,4,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,B,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,B+,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,B-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,C,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,C+,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,D,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,D+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,023,Disc. Structures,W,3,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,024,Disc. Structures,A,7,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,024,Disc. Structures,A-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,024,Disc. Structures,B,2,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,024,Disc. Structures,B-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,024,Disc. Structures,C-,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011,024,Disc. Structures,D+,1,Sebastiaan Joosten,sjoosten,1243,CSCI 2011
UMNTC,CSCI,2011H,002,Honors Discrete Structures,A,17,Nick Hopper,hoppernj,1243,CSCI 2011H
UMNTC,CSCI,2011H,002,Honors Discrete Structures,A-,1,Nick Hopper,hoppernj,1243,CSCI 2011H
UMNTC,CSCI,2011H,002,Honors Discrete Structures,B,2,Nick Hopper,hoppernj,1243,CSCI 2011H
UMNTC,CSCI,2021,003,Machine Architecture and Org,A,4,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,A-,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,B,3,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,B-,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,C+,2,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,C-,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,D+,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,F,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,003,Machine Architecture and Org,W,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,A,5,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,A-,5,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,B+,4,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,B-,2,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,C,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,C-,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,D,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,D+,1,Andy Exley,exle0002,1243,CSCI 2021
UMNTC,CSCI,2021,004,Machine Architecture and Org,F,1,Andy Exley,exle0002,1243,CSCI 2021
