TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,A,17,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,A-,4,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,B,1,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,B+,4,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,C,1,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,C-,1,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,S,1,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,001,Technology & Ethics in Society,W,1,Bruna Heinsfeld,bruna,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,A,22,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,A-,3,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,B,1,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,B+,1,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,B-,1,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,C,1,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4311W,002,Technology & Ethics in Society,F,1,Kamille Kolar,kola0131,CI 4311W
1263,UMNTC,UMNTC,CI,4312,001,Digital Culture and Learning,A,5,Autummn Caines,acaines,CI 4312
1263,UMNTC,UMNTC,CI,4312,001,Digital Culture and Learning,A-,1,Autummn Caines,acaines,CI 4312
1263,UMNTC,UMNTC,CI,4312,001,Digital Culture and Learning,C+,2,Autummn Caines,acaines,CI 4312
1263,UMNTC,UMNTC,CI,4312,001,Digital Culture and Learning,F,1,Autummn Caines,acaines,CI 4312
1263,UMNTC,UMNTC,CI,4312,001,Digital Culture and Learning,W,1,Autummn Caines,acaines,CI 4312
1263,UMNTC,UMNTC,CI,4602,001,English Learners,A,10,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,A-,1,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,B,3,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,B+,1,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,B-,2,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,C,2,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,C+,1,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,4602,001,English Learners,F,2,Mariane Batista-McCulloch,,CI 4602
1263,UMNTC,UMNTC,CI,5212,200,El Ed Content and Pedagogy II,A,18,James Schrankler,schr0069,CI 5212
1263,UMNTC,UMNTC,CI,5212,200,El Ed Content and Pedagogy II,A-,3,James Schrankler,schr0069,CI 5212
1263,UMNTC,UMNTC,CI,5212,200,El Ed Content and Pedagogy II,B+,1,James Schrankler,schr0069,CI 5212
1263,UMNTC,UMNTC,CI,5212,200,El Ed Content and Pedagogy II,C,1,James Schrankler,schr0069,CI 5212
1263,UMNTC,UMNTC,CI,5215,300,El Ed Content and Pedagogy V,A,26,Stephanie Owen,owenx079,CI 5215
1263,UMNTC,UMNTC,CI,5215,300,El Ed Content and Pedagogy V,A-,1,Stephanie Owen,owenx079,CI 5215
1263,UMNTC,UMNTC,CI,5215,300,El Ed Content and Pedagogy V,B+,1,Stephanie Owen,owenx079,CI 5215
1263,UMNTC,UMNTC,CI,5285,003,Applying El Methods II,S,28,Abdullahi Bashir,,CI 5285
1263,UMNTC,UMNTC,CI,5285,003,Applying El Methods II,W,1,Abdullahi Bashir,,CI 5285
1263,UMNTC,UMNTC,CI,5286,001,Student Teaching Seminar,A,22,Jeff Henning-Smith,henni143,CI 5286
1263,UMNTC,UMNTC,CI,5286,001,Student Teaching Seminar,A-,1,Jeff Henning-Smith,henni143,CI 5286
1263,UMNTC,UMNTC,CI,5286,001,Student Teaching Seminar,B+,1,Jeff Henning-Smith,henni143,CI 5286
1263,UMNTC,UMNTC,CI,5286,001,Student Teaching Seminar,C,1,Jeff Henning-Smith,henni143,CI 5286
1263,UMNTC,UMNTC,CI,5286,002,Student Teaching Seminar,A,16,Jana LoBello Miller,lobello,CI 5286
1263,UMNTC,UMNTC,CI,5286,002,Student Teaching Seminar,B+,2,Jana LoBello Miller,lobello,CI 5286
1263,UMNTC,UMNTC,CI,5286,002,Student Teaching Seminar,C+,1,Jana LoBello Miller,lobello,CI 5286
1263,UMNTC,UMNTC,CI,5286,003,Student Teaching Seminar,A,28,Kirsten Hunt,hunt1033,CI 5286
1263,UMNTC,UMNTC,CI,5286,003,Student Teaching Seminar,W,1,Kirsten Hunt,hunt1033,CI 5286
1263,UMNTC,UMNTC,CI,5287,001,Capstone Project: Elem Educ,A,23,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,001,Capstone Project: Elem Educ,B,1,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,001,Capstone Project: Elem Educ,C,1,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,002,Capstone Project: Elem Educ,A,15,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,002,Capstone Project: Elem Educ,A-,3,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,003,Capstone Project: Elem Educ,A,26,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,003,Capstone Project: Elem Educ,A-,1,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5287,003,Capstone Project: Elem Educ,W,1,Courtney Ligon,,CI 5287
1263,UMNTC,UMNTC,CI,5301,001,Foundations-ComputerAps Bus&Ed,A,21,Seeun Jeon,,CI 5301
1263,UMNTC,UMNTC,CI,5301,001,Foundations-ComputerAps Bus&Ed,A-,1,Seeun Jeon,,CI 5301
1263,UMNTC,UMNTC,CI,5301,001,Foundations-ComputerAps Bus&Ed,B+,4,Seeun Jeon,,CI 5301
1263,UMNTC,UMNTC,CI,5301,001,Foundations-ComputerAps Bus&Ed,W,2,Seeun Jeon,,CI 5301
1263,UMNTC,UMNTC,CI,5307,001,Technology for Teaching & Lrng,A,20,David Zukor,zukor007,CI 5307
1263,UMNTC,UMNTC,CI,5307,001,Technology for Teaching & Lrng,A-,1,David Zukor,zukor007,CI 5307
1263,UMNTC,UMNTC,CI,5307,001,Technology for Teaching & Lrng,B,1,David Zukor,zukor007,CI 5307
1263,UMNTC,UMNTC,CI,5307,001,Technology for Teaching & Lrng,B-,2,David Zukor,zukor007,CI 5307
1263,UMNTC,UMNTC,CI,5307,001,Technology for Teaching & Lrng,C,1,David Zukor,zukor007,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,A,7,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,A-,1,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,B,4,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,B+,2,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,B-,2,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,C+,2,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,D+,1,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,002,Technology for Teaching & Lrng,F,1,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,A,5,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,B,4,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,B+,2,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,B-,3,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,D,1,Catherine Clements,cleme050,CI 5307
1263,UMNTC,UMNTC,CI,5321,001,Foundations of Distance Ed,A,14,George Veletsianos,georgev,CI 5321
1263,UMNTC,UMNTC,CI,5321,001,Foundations of Distance Ed,C-,1,George Veletsianos,georgev,CI 5321
1263,UMNTC,UMNTC,CI,5331,001,Intro to Learning Technologies,A,19,Angelica Pazurek,pazur003,CI 5331
1263,UMNTC,UMNTC,CI,5331,001,Intro to Learning Technologies,A-,2,Angelica Pazurek,pazur003,CI 5331
1263,UMNTC,UMNTC,CI,5331,001,Intro to Learning Technologies,B+,2,Angelica Pazurek,pazur003,CI 5331
1263,UMNTC,UMNTC,CI,5331,001,Intro to Learning Technologies,F,1,Angelica Pazurek,pazur003,CI 5331
1263,UMNTC,UMNTC,CI,5413,001,Foundations of Reading,A,10,Anna Taylor,tayl1948,CI 5413
1263,UMNTC,UMNTC,CI,5413,001,Foundations of Reading,A-,3,Anna Taylor,tayl1948,CI 5413
1263,UMNTC,UMNTC,CI,5413,001,Foundations of Reading,B,1,Anna Taylor,tayl1948,CI 5413
1263,UMNTC,UMNTC,CI,5413,001,Foundations of Reading,B+,1,Anna Taylor,tayl1948,CI 5413
1263,UMNTC,UMNTC,CI,5413,002,Foundations of Reading,A,25,Kirsten Hunt,hunt1033,CI 5413
1263,UMNTC,UMNTC,CI,5413,002,Foundations of Reading,B,1,Kirsten Hunt,hunt1033,CI 5413
1263,UMNTC,UMNTC,CI,5413,002,Foundations of Reading,B+,1,Kirsten Hunt,hunt1033,CI 5413
1263,UMNTC,UMNTC,CI,5413,002,Foundations of Reading,B-,1,Kirsten Hunt,hunt1033,CI 5413
1263,UMNTC,UMNTC,CI,5413,002,Foundations of Reading,F,1,Kirsten Hunt,hunt1033,CI 5413
1263,UMNTC,UMNTC,CI,5414,002,Developing Readers,S,5,Kirsten Hunt,hunt1033,CI 5414
1263,UMNTC,UMNTC,CI,5414,002,Developing Readers,S,24,Kirsten Hunt,hunt1033,CI 5414
1263,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,A,19,Abby Boehm-Turner,abt,CI 5452
1263,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,A-,2,Abby Boehm-Turner,abt,CI 5452
1263,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,B+,1,Abby Boehm-Turner,abt,CI 5452
1263,UMNTC,UMNTC,CI,5541,001,Teaching Hist & Nature of Sci,A,9,Selin Akgun,sakgn,CI 5541
1263,UMNTC,UMNTC,CI,5541,001,Teaching Hist & Nature of Sci,A-,1,Selin Akgun,sakgn,CI 5541
1263,UMNTC,UMNTC,CI,5611,200,Linguistic for Teachers,A,22,Laura Mogelson,mogelson,CI 5611
1263,UMNTC,UMNTC,CI,5611,200,Linguistic for Teachers,B,1,Laura Mogelson,mogelson,CI 5611
1263,UMNTC,UMNTC,CI,5614,201,ML Curriculum and Materials,A,14,Karla Stone,ston0032,CI 5614
1263,UMNTC,UMNTC,CI,5614,201,ML Curriculum and Materials,A-,1,Karla Stone,ston0032,CI 5614
1263,UMNTC,UMNTC,CI,5614,201,ML Curriculum and Materials,B+,2,Karla Stone,ston0032,CI 5614
1263,UMNTC,UMNTC,CI,5614,201,ML Curriculum and Materials,W,1,Karla Stone,ston0032,CI 5614
1263,UMNTC,UMNTC,CI,5618,002,Acad.Lang. & Eng. Learners II,A,14,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,002,Acad.Lang. & Eng. Learners II,A-,3,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,002,Acad.Lang. & Eng. Learners II,B-,1,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,002,Acad.Lang. & Eng. Learners II,C,1,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,002,Acad.Lang. & Eng. Learners II,C-,1,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,003,Acad.Lang. & Eng. Learners II,A,14,Corina Pastrana,pastr009,CI 5618
1263,UMNTC,UMNTC,CI,5618,003,Acad.Lang. & Eng. Learners II,A-,7,Corina Pastrana,pastr009,CI 5618
1263,UMNTC,UMNTC,CI,5618,003,Acad.Lang. & Eng. Learners II,B,2,Corina Pastrana,pastr009,CI 5618
1263,UMNTC,UMNTC,CI,5618,003,Acad.Lang. & Eng. Learners II,B+,3,Corina Pastrana,pastr009,CI 5618
1263,UMNTC,UMNTC,CI,5618,004,Acad.Lang. & Eng. Learners II,A,16,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,004,Acad.Lang. & Eng. Learners II,A-,5,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,004,Acad.Lang. & Eng. Learners II,B,1,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5618,004,Acad.Lang. & Eng. Learners II,B+,2,Mariane Batista-McCulloch,batis015,CI 5618
1263,UMNTC,UMNTC,CI,5641,001,"Language, Culture, & Education",A,10,Samuel David,ssdavid,CI 5641
1263,UMNTC,UMNTC,CI,5641,001,"Language, Culture, & Education",B+,1,Samuel David,ssdavid,CI 5641
1263,UMNTC,UMNTC,CI,5650,001,Special Topics Multilingual Ed,A,9,Tom Boyle,boyl0074,CI 5650
1263,UMNTC,UMNTC,CI,5650,001,Special Topics Multilingual Ed,A-,2,Tom Boyle,boyl0074,CI 5650
1263,UMNTC,UMNTC,CI,5650,001,Special Topics Multilingual Ed,B,1,Tom Boyle,boyl0074,CI 5650
1263,UMNTC,UMNTC,CI,5650,001,Special Topics Multilingual Ed,B-,1,Tom Boyle,boyl0074,CI 5650
1263,UMNTC,UMNTC,CI,5650,001,Special Topics Multilingual Ed,W,1,Tom Boyle,boyl0074,CI 5650
1263,UMNTC,UMNTC,CI,5662,001,Curriculum Design for ME,A,11,Martha Bigelow,mbigelow,CI 5662
1263,UMNTC,UMNTC,CI,5662,001,Curriculum Design for ME,A-,1,Martha Bigelow,mbigelow,CI 5662
1263,UMNTC,UMNTC,CI,5662,001,Curriculum Design for ME,B+,1,Martha Bigelow,mbigelow,CI 5662
1263,UMNTC,UMNTC,CI,5676,300,Biliteracy Development,A,16,Stephanie Owen,owenx079,CI 5676
1263,UMNTC,UMNTC,CI,5676,300,Biliteracy Development,C,1,Stephanie Owen,owenx079,CI 5676
1263,UMNTC,UMNTC,CI,5744,001,Social Studies Seminar,A,19,J.B. Mayo,mayo,CI 5744
1263,UMNTC,UMNTC,CI,5744,001,Social Studies Seminar,A-,5,J.B. Mayo,mayo,CI 5744
1263,UMNTC,UMNTC,CI,5745,001,Engage Youth with Soc Stu Text,A,21,Molly Siebert,siebe129,CI 5745
1263,UMNTC,UMNTC,CI,5745,001,Engage Youth with Soc Stu Text,B+,3,Molly Siebert,siebe129,CI 5745
1263,UMNTC,UMNTC,CI,5925,003,Student Teaching Clinical Exp,S,27,Jana LoBello Miller,lobello,CI 5925
1263,UMNTC,UMNTC,CI,5925,003,Student Teaching Clinical Exp,W,1,Jana LoBello Miller,lobello,CI 5925
1263,UMNTC,UMNTC,CI,5925,006,Student Teaching Clinical Exp,S,10,Paul Anderson,,CI 5925
1263,UMNTC,UMNTC,CI,5925,006,Student Teaching Clinical Exp,W,1,Paul Anderson,,CI 5925
1263,UMNTC,UMNTC,CI,5980,202,Clinical Experiences for K-12,A,13,Karla Stone,ston0032,CI 5980
1263,UMNTC,UMNTC,CI,5980,202,Clinical Experiences for K-12,W,1,Karla Stone,ston0032,CI 5980
1263,UMNTC,UMNTC,CI,5980,206,Clinical Experiences for K-12,A,19,Laura Mogelson,mogelson,CI 5980
1263,UMNTC,UMNTC,CI,5980,206,Clinical Experiences for K-12,A-,2,Laura Mogelson,mogelson,CI 5980
1263,UMNTC,UMNTC,CI,5980,206,Clinical Experiences for K-12,B+,1,Laura Mogelson,mogelson,CI 5980
1263,UMNTC,UMNTC,CI,5980,206,Clinical Experiences for K-12,B-,1,Laura Mogelson,mogelson,CI 5980
1263,UMNTC,UMNTC,CI,5981,200,Intro: Equity-Based Pedagogy,A,21,Laura Mogelson,mogelson,CI 5981
1263,UMNTC,UMNTC,CI,5981,200,Intro: Equity-Based Pedagogy,A-,2,Laura Mogelson,mogelson,CI 5981
1263,UMNTC,UMNTC,CI,5981,200,Intro: Equity-Based Pedagogy,B,1,Laura Mogelson,mogelson,CI 5981
1263,UMNTC,UMNTC,CI,5983,200,Equity-Based Pedagogy/Advocacy,A,26,Karla Stone,ston0032,CI 5983
1263,UMNTC,UMNTC,CI,5983,200,Equity-Based Pedagogy/Advocacy,C-,1,Karla Stone,ston0032,CI 5983
1263,UMNTC,UMNTC,CI,5986,300,Foundations of Special Ed,A,15,Michelle Thoemke,thoe0005,CI 5986
1263,UMNTC,UMNTC,CI,5986,300,Foundations of Special Ed,A-,1,Michelle Thoemke,thoe0005,CI 5986
1263,UMNTC,UMNTC,CI,5986,300,Foundations of Special Ed,F,1,Michelle Thoemke,thoe0005,CI 5986
1263,UMNTC,UMNTC,CI,8085,001,Narrative Inquiry in Education,A,24,Jehanne Beaton,beat0012,CI 8085
1263,UMNTC,UMNTC,CI,8085,001,Narrative Inquiry in Education,A-,1,Jehanne Beaton,beat0012,CI 8085
1263,UMNTC,UMNTC,CI,8085,001,Narrative Inquiry in Education,B,1,Jehanne Beaton,beat0012,CI 8085
1263,UMNTC,UMNTC,CI,8148,001,Qual. Studies Educ Contexts,A,13,Vichet Chhuon,vichet,CI 8148
1263,UMNTC,UMNTC,CI,8148,001,Qual. Studies Educ Contexts,S,1,Vichet Chhuon,vichet,CI 8148
1263,UMNTC,UMNTC,CI,8571,001,Equity and Social Justice,A,8,Lesa Clarkson,covin005,CI 8571
1263,UMNTC,UMNTC,CI,8571,001,Equity and Social Justice,A-,2,Lesa Clarkson,covin005,CI 8571
1263,UMNTC,UMNTC,CI,8571,001,Equity and Social Justice,B,1,Lesa Clarkson,covin005,CI 8571
1263,UMNTC,UMNTC,CI,8571,001,Equity and Social Justice,C,1,Lesa Clarkson,covin005,CI 8571
1263,UMNDL,UMNDL,CIA,4761,001,Consumer Analytic Techniques,A,12,Steve Sharkey,ssharkey,CIA 4761
1263,UMNDL,UMNDL,CIA,4761,001,Consumer Analytic Techniques,A-,8,Steve Sharkey,ssharkey,CIA 4761
1263,UMNDL,UMNDL,CIA,4761,001,Consumer Analytic Techniques,B+,3,Steve Sharkey,ssharkey,CIA 4761
1263,UMNDL,UMNDL,CIA,4761,001,Consumer Analytic Techniques,B-,1,Steve Sharkey,ssharkey,CIA 4761
1263,UMNTC,UMNTC,CLA,1002,001,CLA First-Year Experience II,S,20,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,001,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,003,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,003,CLA First-Year Experience II,S,20,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,006,CLA First-Year Experience II,N,3,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,006,CLA First-Year Experience II,S,19,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,008,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,008,CLA First-Year Experience II,S,21,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,013,CLA First-Year Experience II,S,12,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,013,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,014,CLA First-Year Experience II,S,12,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,014,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,016,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,016,CLA First-Year Experience II,S,17,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,017,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,017,CLA First-Year Experience II,S,13,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,020,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,020,CLA First-Year Experience II,S,13,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,021,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,021,CLA First-Year Experience II,S,15,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,023,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,023,CLA First-Year Experience II,S,19,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,023,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,025,CLA First-Year Experience II,S,12,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,025,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,026,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,026,CLA First-Year Experience II,S,11,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,027,CLA First-Year Experience II,S,14,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,027,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,028,CLA First-Year Experience II,S,13,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,028,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,029,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,029,CLA First-Year Experience II,S,15,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,029,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,030,CLA First-Year Experience II,N,2,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,030,CLA First-Year Experience II,S,9,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,031,CLA First-Year Experience II,S,16,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,031,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,035,CLA First-Year Experience II,S,21,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,035,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,041,CLA First-Year Experience II,S,12,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,041,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,043,CLA First-Year Experience II,S,18,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,043,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,044,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,044,CLA First-Year Experience II,S,19,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,047,CLA First-Year Experience II,N,3,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,047,CLA First-Year Experience II,S,8,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,064,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,064,CLA First-Year Experience II,S,11,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,076,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,076,CLA First-Year Experience II,S,21,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,081,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,081,CLA First-Year Experience II,S,21,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,082,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,082,CLA First-Year Experience II,S,17,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,084,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,084,CLA First-Year Experience II,S,15,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,086,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,086,CLA First-Year Experience II,S,14,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,092,CLA First-Year Experience II,S,16,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,092,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,096,CLA First-Year Experience II,S,10,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,096,CLA First-Year Experience II,W,1,Quinn Nelson,qnelson,CLA 1002
1263,UMNTC,UMNTC,CLA,1002,097,CLA First-Year Experience II,N,1,Quinn Nelson,qnelson,CLA 1002
